(20-03-2024 17:05:29),STEMCO.vbs,INFO,C:\Users\lavis\OneDrive\Desktop\STEMCO\pdf to text\Invoice_12311163.txt  : END -pdf File Copy From :  to :  - Success
(20-03-2024 17:05:29),STEMCO.vbs,INFO,C:\Users\lavis\OneDrive\Desktop\STEMCO\pdf to text\Invoice_12311164.txt - Start
(20-03-2024 17:05:29),STEMCO.vbs,INFO,C:\Users\lavis\OneDrive\Desktop\STEMCO\pdf to text\Invoice_12311164.txt  : END -pdf File Copy From :  to :  - Success
(20-03-2024 17:05:29),STEMCO.vbs,INFO,C:\Users\lavis\OneDrive\Desktop\STEMCO\pdf to text\Invoice_12311172.txt - Start
(20-03-2024 17:05:29),STEMCO.vbs,INFO,C:\Users\lavis\OneDrive\Desktop\STEMCO\pdf to text\Invoice_12311172.txt  : END -pdf File Copy From :  to :  - Success
(20-03-2024 17:05:29),STEMCO.vbs,INFO,C:\Users\lavis\OneDrive\Desktop\STEMCO\pdf to text\Invoice_12311174.txt - Start
(20-03-2024 17:05:30),STEMCO.vbs,INFO,C:\Users\lavis\OneDrive\Desktop\STEMCO\pdf to text\Invoice_12311174.txt  : END -pdf File Copy From :  to :  - Success
(20-03-2024 17:05:30),STEMCO.vbs,INFO,C:\Users\lavis\OneDrive\Desktop\STEMCO\pdf to text\Invoice_12311208.txt - Start
(20-03-2024 17:05:30),STEMCO.vbs,INFO,C:\Users\lavis\OneDrive\Desktop\STEMCO\pdf to text\Invoice_12311208.txt  : END -pdf File Copy From :  to :  - Success
(20-03-2024 17:05:30),STEMCO.vbs,INFO,C:\Users\lavis\OneDrive\Desktop\STEMCO\pdf to text\Invoice_12311960.txt - Start
(20-03-2024 17:05:30),STEMCO.vbs,INFO,C:\Users\lavis\OneDrive\Desktop\STEMCO\pdf to text\Invoice_12311960.txt  : END -pdf File Copy From :  to :  - Success
(20-03-2024 17:05:48),STEMCO.vbs,INFO,C:\Users\lavis\OneDrive\Desktop\STEMCO\pdf to text\Invoice_12300966.txt - Start
(20-03-2024 17:05:48),STEMCO.vbs,INFO,C:\Users\lavis\OneDrive\Desktop\STEMCO\pdf to text\Invoice_12300966.txt  : END -pdf File Copy From :  to :  - Success
(20-03-2024 17:05:48),STEMCO.vbs,INFO,C:\Users\lavis\OneDrive\Desktop\STEMCO\pdf to text\Invoice_12300985.txt - Start
(20-03-2024 17:05:48),STEMCO.vbs,INFO,C:\Users\lavis\OneDrive\Desktop\STEMCO\pdf to text\Invoice_12300985.txt  : END -pdf File Copy From :  to :  - Success
(20-03-2024 17:05:48),STEMCO.vbs,INFO,C:\Users\lavis\OneDrive\Desktop\STEMCO\pdf to text\Invoice_12301684.txt - Start
(20-03-2024 17:05:48),STEMCO.vbs,INFO,C:\Users\lavis\OneDrive\Desktop\STEMCO\pdf to text\Invoice_12301684.txt  : END -pdf File Copy From :  to :  - Success
(20-03-2024 17:05:48),STEMCO.vbs,INFO,C:\Users\lavis\OneDrive\Desktop\STEMCO\pdf to text\Invoice_12303059.txt - Start
(20-03-2024 17:05:48),STEMCO.vbs,INFO,C:\Users\lavis\OneDrive\Desktop\STEMCO\pdf to text\Invoice_12303059.txt  : END -pdf File Copy From :  to :  - Success
(20-03-2024 17:05:48),STEMCO.vbs,INFO,C:\Users\lavis\OneDrive\Desktop\STEMCO\pdf to text\Invoice_12303078.txt - Start
(20-03-2024 17:05:49),STEMCO.vbs,INFO,C:\Users\lavis\OneDrive\Desktop\STEMCO\pdf to text\Invoice_12303078.txt  : END -pdf File Copy From :  to :  - Success
(20-03-2024 17:05:49),STEMCO.vbs,INFO,C:\Users\lavis\OneDrive\Desktop\STEMCO\pdf to text\Invoice_12303358.txt - Start
(20-03-2024 17:05:49),STEMCO.vbs,INFO,C:\Users\lavis\OneDrive\Desktop\STEMCO\pdf to text\Invoice_12303358.txt  : END -pdf File Copy From :  to :  - Success
